event_id,employee_id,department,event_date,event_name,event_type,campaign_name,participation_status,participant_count,engagement_score,wellness_points,final_reward_score,reward_earned
EVT00663,EMP233,Sales,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00664,EMP066,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00665,EMP032,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00666,EMP056,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00667,EMP126,Marketing,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00668,EMP139,Marketing,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00669,EMP018,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00670,EMP011,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00671,EMP169,Operations,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00672,EMP060,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00673,EMP035,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00674,EMP037,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00675,EMP204,Operations,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00676,EMP151,Finance,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00677,EMP150,Finance,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00678,EMP072,HR,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00679,EMP181,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00680,EMP218,Sales,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00681,EMP226,Sales,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00682,EMP142,Finance,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00683,EMP119,Marketing,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00684,EMP103,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00685,EMP006,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00686,EMP074,HR,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00687,EMP195,Operations,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00688,EMP003,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00689,EMP112,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00690,EMP200,Operations,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00691,EMP199,Operations,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00692,EMP140,Marketing,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00693,EMP211,Sales,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00694,EMP138,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00695,EMP097,HR,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00696,EMP021,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00697,EMP176,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00698,EMP109,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00699,EMP092,HR,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00700,EMP076,HR,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00701,EMP008,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00702,EMP167,Operations,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00703,EMP073,HR,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00704,EMP069,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00705,EMP117,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00706,EMP186,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00707,EMP210,Operations,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00708,EMP089,HR,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00709,EMP149,Finance,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00710,EMP100,HR,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00711,EMP182,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00712,EMP050,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00713,EMP250,Sales,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00714,EMP249,Sales,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00715,EMP124,Marketing,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00716,EMP040,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00717,EMP002,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00718,EMP104,Marketing,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00719,EMP229,Sales,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00720,EMP015,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00721,EMP132,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00722,EMP225,Sales,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00723,EMP106,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00724,EMP136,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00725,EMP113,Marketing,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00726,EMP030,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00727,EMP105,Marketing,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00728,EMP070,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00729,EMP034,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00730,EMP010,Tech,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00731,EMP057,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00732,EMP190,Operations,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00733,EMP209,Operations,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00734,EMP202,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00735,EMP156,Finance,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00736,EMP246,Sales,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00737,EMP064,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00738,EMP201,Operations,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00739,EMP177,Operations,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00740,EMP080,HR,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00741,EMP068,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00742,EMP107,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00743,EMP245,Sales,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00744,EMP161,Finance,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00745,EMP188,Operations,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00746,EMP248,Sales,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00747,EMP005,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00748,EMP236,Sales,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00749,EMP219,Sales,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00750,EMP014,Tech,08-03-2025,Mindfulness Month,Mental,Wellness Month,Attended,162,92.6,20,29.3,Wellness Kit
EVT00751,EMP108,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,162,92.6,20,29.3,Wellness Kit
EVT00752,EMP059,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00753,EMP191,Operations,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00754,EMP013,Tech,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00755,EMP130,Marketing,08-03-2025,Mindfulness Month,Mental,Wellness Month,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00756,EMP152,Finance,08-03-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,162,92.6,20,29.3,Wellness Kit
EVT00757,EMP016,Tech,08-03-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,162,92.6,20,29.3,Wellness Kit
EVT00758,EMP135,Marketing,08-03-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,162,92.6,0,9.3,Gift Voucher
EVT00759,EMP033,Tech,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00760,EMP015,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00761,EMP091,HR,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00762,EMP078,HR,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00763,EMP246,Sales,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00764,EMP022,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00765,EMP147,Finance,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00766,EMP196,Operations,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00767,EMP232,Sales,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00768,EMP111,Marketing,21-03-2025,Wellness Retreat,Social,Wellness Month,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00769,EMP031,Tech,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00770,EMP054,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00771,EMP148,Finance,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00772,EMP079,HR,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00773,EMP093,HR,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00774,EMP210,Operations,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00775,EMP139,Marketing,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00776,EMP229,Sales,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00777,EMP167,Operations,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00778,EMP155,Finance,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00779,EMP217,Sales,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00780,EMP119,Marketing,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00781,EMP110,Marketing,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00782,EMP170,Operations,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00783,EMP114,Marketing,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00784,EMP135,Marketing,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00785,EMP018,Tech,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00786,EMP152,Finance,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00787,EMP042,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00788,EMP059,Tech,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00789,EMP221,Sales,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00790,EMP159,Finance,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00791,EMP202,Operations,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00792,EMP064,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00793,EMP003,Tech,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00794,EMP128,Marketing,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00795,EMP150,Finance,21-03-2025,Wellness Retreat,Social,Wellness Month,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00796,EMP158,Finance,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00797,EMP149,Finance,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00798,EMP016,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00799,EMP193,Operations,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00800,EMP066,Tech,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00801,EMP153,Finance,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00802,EMP077,HR,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00803,EMP198,Operations,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00804,EMP060,Tech,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00805,EMP026,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00806,EMP072,HR,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00807,EMP249,Sales,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00808,EMP005,Tech,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00809,EMP032,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00810,EMP188,Operations,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00811,EMP030,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00812,EMP136,Marketing,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00813,EMP161,Finance,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,141,80.6,15,23.1,Wellness Kit
EVT00814,EMP094,HR,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00815,EMP131,Marketing,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00816,EMP019,Tech,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00817,EMP132,Marketing,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00818,EMP142,Finance,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00819,EMP011,Tech,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
EVT00820,EMP089,HR,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00821,EMP118,Marketing,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00822,EMP174,Operations,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00823,EMP092,HR,21-03-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,141,80.6,15,23.1,Wellness Kit
EVT00824,EMP068,Tech,21-03-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,141,80.6,15,23.1,Wellness Kit
EVT00825,EMP044,Tech,21-03-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,141,80.6,0,8.1,Gift Voucher
EVT00826,EMP117,Marketing,21-03-2025,Wellness Retreat,Social,Wellness Month,Attended,141,80.6,15,23.1,Wellness Kit
